trade_dt,000001.sz,000002.sz,000004.sz,000005.sz,000006.sz,000007.sz,000008.sz,000009.sz,000010.sz,000011.sz,000012.sz,000014.sz,000016.sz,000017.sz,000018.sz,000019.sz,000020.sz,000021.sz,000023.sz,000025.sz,000026.sz,000027.sz,000028.sz,000029.sz,000030.sz,000031.sz,000032.sz,000034.sz,000035.sz,000036.sz,000037.sz,000038.sz,000039.sz,000040.sz,000042.sz,000045.sz,000046.sz,000048.sz,000049.sz,000050.sz,000055.sz,000056.sz,000058.sz,000059.sz,000060.sz,000061.sz,000062.sz,000063.sz,000065.sz,000066.sz,000068.sz,000069.sz,000070.sz,000078.sz,000088.sz,000089.sz,000090.sz,000096.sz,000099.sz,000100.sz,000150.sz,000151.sz,000153.sz,000155.sz,000156.sz,000157.sz,000158.sz,000159.sz,000166.sz,000301.sz,000333.sz,000338.sz,000400.sz,000401.sz,000402.sz,000403.sz,000404.sz,000407.sz,000408.sz,000409.sz,000410.sz,000411.sz,000413.sz,000415.sz,000416.sz,000417.sz,000418.sz,000419.sz,000420.sz,000421.sz,000422.sz,000423.sz,000425.sz,000426.sz,000428.sz,000429.sz,000430.sz,000488.sz,000498.sz,000501.sz
2019-11-15,1098.3447,3924.01,76.44,27.06,179.96,86.98,75.04,39.78,36.63,32.3,115.92,49.22,87.3903,11.64,5.51,24.16,18.92,135.82,34.01,57.97,65.41,81.76,175.27,24.16,15.15,99.99,59.03,45.99,29.38,41.89,70.45,29.88,288.29,18.05,128.47,21.87,141.62,142.07,202.06,118.02,40.42,19.3,24.1,9.35,144.58,111.04,95.27,515.46,121.14,165.97,8.89,279.19,36.35,66.9843,40.1,68.28,35.89,25.47,27.0,10.86,22.01,26.4,36.06,5.8,8.46,433.89,17.42,17.37,6.77,11.26,255.99,244.53,73.17,56.17,272.65,136.55,12.64,36.68,47.56,10.3,19.59,30.99,22.32,71.96,48.23,74.1,,61.69,13.09,28.92,39.63,351.41,169.71,71.28,29.74,28.56,22.74,44.27,12.55,67.95
2019-11-18,1095.6642,3918.07,75.1,26.69,178.9,87.06,74.15,39.69,36.74,32.04,114.07,48.19,87.6072,11.64,5.51,23.75,18.48,137.22,34.06,56.63,63.07,80.81,171.84,24.16,15.12,96.3,58.04,44.91,29.79,40.9,69.32,33.62,287.08,17.61,126.89,21.78,138.96,136.6,200.0,119.77,40.04,19.45,24.66,9.22,142.36,110.83,93.84,493.36,118.87,166.08,8.89,279.19,35.97,66.5746,40.39,69.26,35.68,24.94,26.81,10.89,22.16,26.92,35.04,5.93,8.47,423.95,17.65,17.21,6.72,11.21,255.22,241.42,73.4,54.64,261.57,137.06,12.44,35.91,46.99,10.21,20.57,30.47,21.95,71.12,47.37,72.55,,60.24,12.7,29.06,41.11,352.82,165.91,71.11,29.38,28.21,22.74,43.34,12.33,66.69
2019-11-19,1102.3655,3926.98,74.57,26.97,179.96,90.95,75.04,39.95,36.42,32.66,114.33,48.52,87.6072,11.86,5.51,24.12,18.71,142.26,34.11,55.9,67.23,82.03,174.64,24.16,15.09,99.57,58.45,47.32,30.44,41.89,69.37,37.8,289.5,17.31,128.21,23.86,138.96,138.67,199.95,121.35,40.81,19.68,25.93,9.31,144.58,110.83,95.27,495.1,119.32,169.43,9.12,277.97,36.55,66.9843,40.17,68.7,35.68,26.47,26.96,10.83,22.28,26.95,35.33,5.91,8.52,437.44,18.01,17.21,6.76,11.19,255.35,252.68,73.32,56.01,270.86,137.4,12.44,36.46,46.31,10.11,21.61,31.14,22.04,72.17,47.65,73.24,,60.82,12.77,29.27,41.4,354.43,167.81,69.42,29.62,28.42,22.6,43.62,12.33,67.88
2019-11-20,1092.3135,3970.02,79.16,27.9,182.8,91.12,76.6,40.22,36.63,32.91,115.92,49.22,88.2577,11.88,5.51,24.45,18.94,143.52,34.81,56.85,67.23,82.16,180.79,24.16,15.05,102.41,57.83,50.97,31.17,42.11,70.17,39.5,290.72,17.31,131.51,22.25,141.29,139.94,203.25,123.6,41.87,20.2,26.09,9.35,146.07,111.47,99.35,503.62,122.05,170.3,9.1,280.0,37.18,68.0085,40.32,68.77,35.75,25.84,27.37,10.83,22.2,27.03,36.06,5.93,8.8,437.44,18.39,17.69,6.77,11.3,261.76,253.27,74.85,58.22,275.15,141.02,12.61,36.78,46.94,9.93,22.1,31.63,22.04,73.01,48.32,74.1,,61.98,13.09,29.13,40.52,355.14,168.57,71.62,29.62,28.46,22.88,43.81,12.49,68.54
2019-11-21,1055.4563,3940.34,76.89,27.15,181.03,87.56,76.38,39.87,36.63,32.73,115.65,48.35,86.9566,11.91,5.51,24.25,18.73,142.12,34.35,56.33,65.11,80.81,181.38,24.16,14.86,101.27,56.55,52.17,31.17,41.45,70.34,36.78,286.47,17.31,132.7,21.67,139.63,137.45,197.99,120.02,40.91,20.06,26.58,9.25,144.58,111.26,97.13,492.25,120.53,167.59,9.32,277.16,37.18,66.9843,39.95,67.09,35.53,25.17,26.88,10.71,22.4,26.53,35.66,5.96,8.69,428.92,17.98,17.56,6.72,11.14,257.25,246.47,74.16,57.0,272.29,143.34,12.51,36.24,47.05,10.06,20.68,30.94,22.04,71.96,47.75,73.41,,60.82,12.96,28.79,40.96,354.43,164.39,70.77,29.62,28.24,22.69,43.34,12.35,68.67
2019-11-22,1064.8381,3974.47,77.25,27.43,181.03,85.07,76.15,39.78,36.85,32.73,114.6,48.84,86.3061,12.37,5.51,24.08,18.67,142.54,34.09,56.96,65.41,80.81,178.23,24.16,14.82,101.56,55.97,51.99,31.22,41.67,70.56,39.79,288.59,17.31,130.06,21.4,140.63,136.17,197.51,122.51,45.74,20.34,26.65,9.31,145.32,111.04,97.06,490.99,120.53,173.97,9.14,277.97,39.18,67.5988,39.95,67.51,35.75,25.65,26.96,10.77,23.27,26.7,36.06,6.16,8.73,427.5,18.27,17.88,6.73,11.19,254.86,246.28,74.7,56.88,271.93,147.81,12.54,36.46,46.42,10.49,19.82,31.04,22.04,72.38,47.85,73.59,,61.4,13.15,28.99,40.96,348.89,164.39,71.62,29.98,28.38,22.83,43.99,12.35,69.13
2019-11-25,1048.0849,4051.65,76.32,27.25,181.38,86.98,76.82,39.78,36.53,32.33,113.28,48.35,86.5229,11.78,4.97,24.04,18.18,138.76,33.37,55.57,63.29,80.27,172.94,24.16,14.86,101.27,54.76,50.91,31.27,41.89,68.92,37.86,289.2,17.31,132.04,20.85,140.63,134.41,196.75,119.02,47.39,19.73,25.7,9.31,144.95,110.62,95.41,478.2,120.53,166.4,9.0,275.14,37.38,67.3939,39.8,66.32,35.82,25.97,26.66,10.77,21.49,26.76,35.16,6.02,8.67,420.4,17.59,17.75,6.72,11.23,251.52,253.27,72.56,56.92,270.86,138.62,12.51,36.13,47.39,10.43,20.42,30.29,22.04,72.8,47.46,73.59,,60.67,13.02,28.92,40.52,341.24,162.48,71.79,29.98,28.35,22.69,43.53,12.41,69.79
2019-11-26,1064.8381,4252.0,75.83,27.34,184.21,82.5,77.94,39.87,36.74,32.76,115.92,48.68,90.4262,11.56,4.5,24.16,18.03,135.68,34.19,55.1,63.6,81.89,174.68,24.16,14.99,102.27,54.22,50.64,30.16,42.88,68.41,35.38,290.11,17.61,135.87,20.64,143.29,134.11,191.22,119.52,44.1,19.82,24.17,9.54,149.4,111.68,95.56,480.1,124.02,161.32,8.73,282.42,36.17,67.3939,39.73,67.02,36.03,26.74,26.81,11.14,19.95,27.09,35.78,5.93,8.57,431.76,17.12,17.72,6.75,11.3,258.6,259.87,73.1,59.71,276.58,135.71,12.61,36.78,48.52,10.32,20.42,30.53,22.04,74.05,47.27,74.45,,61.25,13.28,29.13,41.11,343.36,169.71,72.64,30.47,28.53,22.97,44.55,12.71,70.97
2019-11-27,1048.0849,4198.57,75.26,27.43,182.09,83.25,78.39,39.69,36.85,32.3,114.6,47.92,86.9566,11.67,4.03,24.0,17.89,134.28,33.61,54.78,62.46,81.76,172.55,24.16,15.05,100.85,54.64,50.33,30.16,43.1,67.9,34.3,285.86,17.4,133.75,20.76,141.96,132.71,193.44,120.68,42.74,19.59,23.97,9.46,147.92,111.26,94.84,479.94,122.35,161.21,8.82,286.47,36.0,66.9843,39.66,66.32,35.89,27.43,26.81,11.51,19.84,27.03,35.38,5.99,8.65,430.34,16.88,17.4,6.8,11.23,250.16,259.09,71.26,59.4,275.15,135.46,12.54,36.35,49.32,10.36,20.05,30.35,22.04,73.22,46.99,74.45,,62.12,13.4,29.13,41.4,342.25,171.62,71.45,30.35,28.49,22.92,44.18,12.55,70.45
2019-11-28,1036.6926,4157.02,75.47,27.25,182.44,84.82,78.16,39.95,35.99,32.51,115.13,47.6,86.9566,11.83,3.63,24.08,17.8,134.56,33.39,54.64,62.92,82.03,174.68,24.16,15.09,99.99,54.1,50.85,29.7,42.66,65.64,35.82,287.08,16.18,133.36,20.9,141.96,130.64,199.02,121.93,43.13,19.3,23.78,9.49,148.66,112.75,96.35,479.15,121.59,165.0,8.89,282.02,36.28,66.1649,39.8,66.25,35.61,27.32,26.77,11.6,19.52,27.36,35.16,6.05,8.69,433.18,17.09,17.43,6.76,11.28,251.56,257.35,71.72,59.71,276.58,133.52,12.61,36.13,48.92,10.13,19.93,29.99,22.04,72.59,46.22,74.45,,60.96,13.47,29.06,41.11,343.46,175.42,71.62,29.74,28.53,22.69,44.36,12.6,70.64
2019-11-29,1041.3836,4130.3,77.7,27.15,182.09,82.17,77.94,39.6,35.56,32.4,115.39,47.22,86.5229,11.54,3.29,24.33,17.9,133.44,33.18,54.86,62.46,81.62,173.5,24.16,15.39,98.29,54.18,51.45,29.33,43.21,66.09,35.32,292.23,16.18,132.7,20.67,140.29,130.76,203.69,121.43,42.65,19.16,23.42,9.35,146.81,113.81,95.77,483.1,121.14,161.11,8.68,280.81,35.86,66.1649,39.51,66.39,35.32,27.32,26.43,11.57,19.64,27.22,35.04,6.04,8.5,424.66,17.15,19.41,6.77,11.35,248.72,254.24,73.17,58.89,275.87,134.11,12.61,36.57,49.43,10.02,19.76,29.81,22.04,71.33,46.22,74.45,,61.83,13.53,29.75,40.81,343.05,173.9,70.27,29.86,28.56,22.65,43.99,12.96,71.43
2019-12-02,1028.6511,4136.24,82.82,27.06,181.03,81.84,78.61,39.6,35.77,32.4,115.39,47.38,87.1735,11.43,2.96,24.12,17.76,134.14,32.78,54.37,63.98,81.08,171.25,24.16,15.55,98.0,53.81,50.94,29.47,42.99,65.24,32.51,293.14,16.18,135.73,20.73,140.63,135.44,202.76,128.34,42.65,18.79,24.0,9.36,146.81,113.81,94.84,484.36,120.38,161.97,8.68,279.19,35.76,66.3697,39.44,66.18,35.61,27.98,26.43,12.07,20.27,27.47,34.76,6.16,8.63,423.24,17.03,18.52,6.87,11.23,246.33,258.12,74.01,59.52,276.94,134.87,12.57,36.78,49.32,9.89,18.98,29.47,22.04,71.54,47.75,74.62,,62.12,13.72,29.27,41.4,339.03,173.52,70.27,29.98,28.31,22.83,43.9,12.46,71.63
2019-12-03,1025.3004,4151.08,80.22,27.52,181.74,80.27,78.61,39.6,35.66,32.37,117.24,47.7,86.5229,11.48,2.69,23.84,17.92,133.72,32.99,54.34,63.45,82.44,166.71,24.16,15.39,99.0,55.34,57.12,29.98,43.21,65.87,33.16,293.14,16.18,133.36,20.47,139.63,132.04,202.44,125.68,42.45,18.88,23.81,9.31,147.92,114.03,95.06,480.1,119.63,161.65,8.55,282.02,35.2,65.96,39.58,66.04,35.53,28.09,26.69,11.63,19.92,26.37,34.76,6.15,8.58,421.11,16.53,18.55,6.77,11.23,247.14,256.37,73.63,59.16,277.29,131.16,12.51,36.46,50.4,9.98,19.07,29.22,22.04,72.38,47.18,74.62,,61.11,13.66,28.99,41.26,335.0,174.66,71.45,35.44,28.31,22.6,43.25,12.41,71.83
2019-12-04,1027.9809,4137.72,81.85,27.43,181.74,80.76,78.83,39.6,35.77,32.44,118.82,47.38,86.7398,11.56,2.42,24.04,17.96,138.76,32.65,55.05,62.84,82.03,167.5,24.16,15.39,98.0,56.05,57.72,29.05,43.54,64.9,36.58,291.32,16.18,134.15,20.73,139.96,129.97,200.98,127.92,42.94,18.83,24.13,9.41,147.55,114.67,95.13,478.52,120.69,162.94,8.59,284.04,35.62,66.3697,39.66,66.25,34.97,28.27,26.77,11.82,19.64,26.59,34.53,6.19,8.48,423.95,16.71,18.49,6.83,11.23,245.02,263.56,74.55,59.64,283.73,132.46,12.54,36.57,48.69,9.93,18.78,29.58,22.04,72.8,47.37,74.79,,61.4,13.72,29.13,41.55,339.23,174.66,77.72,31.8,28.28,22.69,42.32,12.41,70.84
2019-12-05,1028.6511,4148.11,83.59,27.71,182.44,81.18,79.95,39.87,36.53,32.58,118.29,47.7,88.9083,11.75,2.15,24.08,18.1,140.02,32.57,54.78,62.23,82.84,166.24,24.16,15.32,95.58,55.97,57.42,29.1,43.54,66.54,35.79,294.97,16.18,133.09,21.02,139.96,128.88,209.97,127.84,43.23,19.02,24.17,9.57,149.03,114.24,96.56,492.41,121.14,170.3,8.64,282.02,35.76,66.5746,39.58,66.25,35.18,28.88,26.96,12.19,19.6,26.67,34.93,6.21,8.54,424.66,16.68,18.78,6.86,11.23,252.06,261.81,73.63,57.98,283.73,134.19,12.57,37.0,47.62,10.3,19.38,29.81,22.04,73.01,48.13,76.85,,61.98,14.23,29.4,42.44,340.94,175.42,79.24,32.17,28.28,23.02,42.32,12.44,71.04
2019-12-06,1036.6926,4134.76,84.98,27.8,182.44,80.35,83.3,40.04,38.47,32.98,119.09,47.87,88.9083,11.91,1.95,24.21,18.18,144.5,32.99,55.02,62.92,82.71,168.17,24.16,15.22,96.58,56.38,57.12,29.19,43.54,66.21,36.69,296.79,16.18,132.83,21.23,140.29,128.21,213.66,129.01,43.81,19.12,24.53,9.51,150.14,114.03,98.14,504.41,122.35,169.97,8.75,281.21,36.14,66.5746,39.66,66.88,35.25,28.57,27.34,12.22,19.76,26.62,35.16,6.22,8.52,426.79,16.77,18.36,6.93,11.46,251.11,269.97,75.46,57.9,283.01,137.57,12.71,37.11,46.82,10.17,19.3,30.29,22.04,73.43,48.99,79.26,,62.56,13.97,29.4,43.03,355.24,176.94,78.73,31.68,28.46,23.06,42.32,12.44,71.04
2019-12-09,1046.7446,4149.6,86.97,27.8,183.86,79.36,86.43,40.4,36.74,32.84,120.93,47.98,89.5588,11.94,1.75,24.62,18.18,145.48,33.21,55.57,70.64,82.16,166.91,24.16,15.32,96.58,57.54,59.5,29.01,44.08,73.56,36.37,298.3,16.18,132.7,21.81,139.96,129.85,217.18,129.51,44.39,19.45,24.33,9.54,151.63,114.45,97.06,503.62,124.32,171.49,8.82,281.61,36.35,66.7794,40.02,67.02,35.46,28.17,27.52,12.38,19.76,26.73,35.5,6.15,8.67,429.63,17.0,18.49,6.93,11.39,255.45,273.85,75.0,57.83,281.94,136.34,12.81,37.76,46.54,10.32,19.56,30.37,22.04,73.22,48.13,84.25,,63.28,13.91,29.82,42.88,357.25,178.09,77.89,31.56,28.38,23.15,42.41,12.55,74.27
2019-12-10,1029.3212,4167.41,84.0,27.62,185.63,89.05,81.96,39.87,36.42,32.91,118.29,48.57,89.5588,11.91,1.75,24.37,18.06,147.72,33.23,55.57,69.2,82.3,166.32,24.16,15.49,96.58,57.17,60.31,29.42,44.63,73.45,37.72,299.52,16.18,133.62,21.75,140.63,129.67,214.15,129.01,44.19,19.49,24.3,9.56,151.63,114.88,97.64,498.41,125.53,176.68,8.94,287.28,36.41,66.5746,39.8,66.88,36.03,28.06,27.41,12.56,19.72,26.7,35.44,6.11,8.77,427.5,17.95,18.52,6.93,11.53,255.99,270.75,75.84,58.57,285.51,132.55,12.74,37.44,46.14,10.15,20.57,29.99,19.84,73.22,47.85,84.76,,63.71,14.1,30.09,42.29,359.47,178.85,79.07,31.68,28.31,23.06,42.6,12.55,74.2
2019-12-11,1030.6615,4154.05,83.11,27.71,185.63,86.4,81.74,41.11,35.66,32.51,119.35,49.71,91.2936,12.05,1.75,24.21,18.13,148.28,33.63,56.28,72.15,82.03,166.56,24.16,15.35,97.29,57.13,60.16,29.56,44.41,74.41,37.57,301.03,16.18,136.0,21.55,139.96,128.7,220.38,132.0,43.81,19.54,24.95,9.54,153.11,116.58,99.21,504.88,125.99,183.81,10.01,288.49,37.0,66.5746,39.73,66.32,36.24,29.18,27.41,12.72,19.72,26.65,35.38,6.11,9.04,428.92,18.57,18.46,6.93,11.44,260.27,271.72,76.91,59.71,284.08,131.49,12.74,37.11,45.18,10.21,19.99,30.12,17.86,72.8,47.75,88.72,,64.0,13.85,32.01,42.29,362.49,183.79,79.41,31.2,28.35,23.2,42.41,12.55,74.59
2019-12-12,1049.4251,4158.5,82.05,27.8,185.99,84.41,81.29,41.11,35.77,33.09,118.03,50.85,89.5588,11.91,1.68,24.45,18.22,148.84,34.19,56.06,70.71,81.76,167.23,24.16,15.35,97.43,55.26,58.77,30.11,44.85,72.2,38.3,301.34,14.57,135.87,21.87,139.63,129.0,210.51,130.01,44.0,19.68,25.44,9.54,151.26,115.73,98.85,502.83,124.93,179.27,9.69,291.73,36.62,66.3697,40.17,66.67,36.38,29.18,27.45,12.19,19.44,26.53,35.04,6.16,9.08,454.49,18.45,18.42,6.92,11.41,259.64,269.58,77.53,59.52,281.94,131.16,12.71,37.22,43.81,10.06,19.76,29.88,16.07,73.01,47.85,87.34,,64.44,13.66,31.73,41.7,357.75,191.4,79.92,31.32,28.28,23.25,42.6,12.55,76.57
2019-12-13,1062.1576,4182.25,80.75,27.8,183.86,83.5,79.95,41.11,35.56,33.09,119.35,49.98,90.6431,11.88,1.61,24.25,18.17,149.82,33.47,55.59,69.81,81.62,167.07,24.16,15.72,97.29,55.34,61.79,29.84,45.29,72.2,38.36,305.89,15.13,135.07,21.67,136.97,129.73,210.57,134.0,43.52,19.3,25.76,9.59,152.0,116.37,101.5,525.88,125.53,179.06,9.6,293.75,37.14,66.1649,40.32,66.32,37.08,30.1,27.34,12.22,19.05,26.31,35.04,6.26,8.97,448.81,18.45,18.78,6.89,11.46,261.76,278.32,77.83,59.36,280.87,130.65,12.71,37.0,43.7,9.98,19.5,30.04,14.47,72.38,47.65,82.01,,63.86,13.53,31.19,42.0,356.04,191.02,79.07,31.2,28.31,23.75,42.6,12.55,77.56
2019-12-16,1080.2512,4192.64,80.91,28.08,186.34,83.42,81.29,41.46,36.31,34.09,121.2,49.71,95.1969,11.94,1.68,24.49,18.22,149.54,33.71,56.2,73.14,82.57,168.29,24.16,15.68,98.43,55.14,62.39,29.15,45.73,72.09,37.04,306.5,15.39,136.0,21.84,140.29,134.71,218.97,135.67,43.81,19.49,25.76,9.61,153.11,117.86,102.08,527.3,126.14,176.89,9.46,295.37,37.24,66.5746,41.05,66.25,36.17,30.66,27.68,12.44,19.09,26.29,35.66,6.3,8.94,451.65,18.51,18.87,7.02,11.59,262.21,279.68,78.9,59.44,281.58,135.25,12.81,37.33,40.75,10.11,19.93,30.63,14.37,74.26,51.48,82.7,,64.44,13.66,30.91,42.88,355.04,193.69,82.8,31.8,28.38,23.48,43.34,12.55,77.69
2019-12-17,1072.2096,4355.89,82.09,28.45,187.4,83.42,80.62,41.73,36.2,33.45,120.14,50.14,95.4138,12.05,1.68,24.58,18.53,161.72,33.98,56.41,85.55,83.11,174.68,24.16,15.72,100.42,56.01,66.37,29.33,46.17,73.79,37.28,305.28,15.83,138.11,22.46,143.29,135.93,225.85,138.91,44.77,19.96,26.35,9.74,154.59,117.44,104.58,530.77,127.05,181.65,9.67,296.99,37.97,67.1891,41.05,67.79,36.31,30.05,27.79,13.4,19.36,28.63,35.89,6.3,9.04,449.52,19.13,19.03,7.06,11.57,262.26,285.51,79.66,60.15,281.23,134.36,12.9,37.55,40.35,10.34,20.14,30.96,14.74,76.56,51.87,83.56,,64.58,13.85,30.98,42.59,352.42,192.55,80.26,31.44,28.42,23.57,43.34,12.55,77.56
2019-12-18,1101.0252,4526.56,82.82,28.82,190.59,82.5,81.96,42.52,36.85,34.02,126.22,50.79,96.0643,12.31,1.68,24.9,18.78,166.2,34.38,57.86,94.71,84.87,173.85,24.16,15.75,102.84,56.96,64.83,29.7,47.16,72.77,37.22,306.19,17.96,139.04,22.69,148.6,135.56,228.18,141.49,45.45,20.25,26.09,9.82,156.07,118.08,105.73,529.83,129.47,182.19,9.46,301.85,39.98,69.4424,41.5,68.77,36.66,29.71,28.09,13.74,19.68,27.39,36.23,6.35,10.22,455.2,19.33,19.67,7.19,11.66,265.37,285.51,82.11,60.97,287.3,134.95,13.04,38.09,41.15,10.45,19.76,31.09,16.26,78.03,52.25,84.76,,65.45,14.1,31.25,42.88,353.63,191.02,79.58,31.8,28.35,23.8,44.46,12.55,77.36
2019-12-19,1109.0668,4511.72,86.28,29.29,190.95,83.83,82.18,42.26,36.31,33.95,124.9,51.93,99.7508,12.37,1.68,24.82,18.78,166.2,34.03,57.53,96.76,84.33,173.85,24.16,15.55,102.41,59.7,64.83,29.24,46.83,73.45,37.75,307.1,17.87,136.26,22.6,150.6,134.11,225.42,142.07,45.35,20.53,25.86,9.77,154.59,116.8,104.66,537.09,127.2,187.06,9.48,305.89,39.6,69.2375,41.28,68.77,36.59,30.21,28.09,13.71,19.95,27.22,36.34,6.4,10.91,458.04,18.57,19.51,7.22,11.57,261.76,285.51,82.49,61.49,289.44,131.79,13.07,37.98,42.45,10.39,19.5,30.94,16.81,77.4,52.82,86.48,,66.18,13.91,31.05,43.18,349.3,191.4,78.56,31.68,28.31,23.75,44.74,12.55,78.22
2019-12-20,1109.0668,4652.71,89.4,29.19,190.59,82.59,82.63,42.79,36.96,34.09,128.06,51.77,98.016,12.61,1.75,25.03,19.15,166.06,34.7,58.13,96.23,84.87,176.77,24.16,15.58,101.84,58.0,65.16,28.22,47.05,74.64,38.59,306.19,18.22,136.39,22.72,152.59,133.13,224.28,142.07,45.74,20.39,26.32,9.78,154.96,119.78,105.23,539.93,129.01,175.6,9.73,304.27,39.6,70.0569,41.5,70.39,36.45,30.47,28.17,13.68,20.07,27.28,36.96,6.87,10.73,457.33,19.22,19.64,7.19,11.71,263.34,284.93,82.57,61.8,291.95,130.06,13.27,38.31,42.68,10.94,19.64,30.99,16.53,77.82,53.21,85.79,,66.18,14.17,31.39,43.47,350.2,191.78,78.39,31.92,28.38,24.03,45.76,12.55,80.65
2019-12-23,1117.7785,4701.69,87.62,28.64,190.24,80.6,81.74,42.35,36.74,33.7,126.48,51.93,96.9317,12.18,1.81,24.82,19.13,160.04,34.43,57.62,98.95,84.33,177.36,24.16,15.49,101.84,56.96,61.21,28.22,46.83,75.94,36.49,302.86,17.92,138.64,22.31,153.59,135.56,218.97,139.74,44.87,20.2,25.08,9.74,153.85,118.5,103.87,522.57,128.56,168.68,9.53,304.68,38.04,69.0327,41.13,69.83,36.1,29.33,27.94,13.71,19.6,28.79,36.23,7.02,10.27,455.2,18.74,19.38,7.22,11.66,263.21,283.57,80.96,61.01,290.52,130.23,13.04,39.29,41.49,11.42,20.8,31.01,16.39,79.07,53.78,84.07,,66.47,13.91,31.12,42.88,349.7,189.88,78.39,31.68,28.31,23.85,45.01,12.55,82.63
2019-12-24,1087.6226,4602.25,90.14,27.9,187.05,81.18,81.07,43.23,35.88,32.98,123.84,50.52,95.8475,11.97,1.81,24.53,18.57,155.7,33.53,56.69,85.93,83.25,179.73,24.16,15.62,99.14,55.14,61.27,27.85,45.51,72.6,35.38,300.43,17.4,140.88,21.69,149.6,129.55,214.47,138.08,43.61,20.01,24.26,9.56,150.88,117.01,102.65,511.67,126.59,169.76,9.23,299.42,37.14,67.5988,40.61,68.07,35.89,29.26,27.37,13.52,19.09,28.49,35.33,6.58,10.06,453.78,18.45,18.36,7.03,11.55,258.56,285.7,80.58,61.01,285.87,126.94,12.84,38.74,40.3,11.16,20.08,30.12,15.57,77.4,52.63,83.56,,65.45,13.59,30.43,43.33,351.21,191.4,76.02,31.07,28.31,23.66,44.92,13.1,84.67
2019-12-25,1102.3655,4511.72,88.15,28.27,186.69,81.01,80.84,42.97,36.85,33.19,125.69,50.69,96.7149,12.23,1.75,24.66,18.74,156.68,34.35,57.32,86.76,82.98,181.3,24.16,15.88,98.57,55.55,62.33,27.67,45.84,71.81,35.76,304.68,17.48,143.66,21.99,148.94,129.85,225.15,138.91,43.9,19.78,24.07,9.61,155.33,116.8,102.79,519.88,126.89,170.08,9.32,300.23,37.49,68.2133,40.54,68.98,35.82,29.71,27.6,13.71,19.21,28.38,35.95,6.71,10.14,456.62,18.83,18.52,7.05,11.53,258.15,294.25,83.25,61.25,285.87,127.87,12.87,39.07,41.6,10.88,20.22,30.55,15.8,77.82,52.63,85.45,,66.47,13.72,30.64,43.47,347.38,192.93,78.9,31.32,28.28,23.75,45.2,12.77,84.87
2019-12-26,1094.994,4526.56,89.4,28.08,185.99,79.52,81.07,48.55,36.74,33.05,124.63,50.47,96.2812,12.26,1.75,24.78,18.9,166.34,33.93,56.63,89.11,82.98,179.41,24.16,15.65,97.58,58.04,62.09,27.49,45.62,70.17,35.87,304.68,17.18,143.26,22.02,148.6,129.61,223.85,141.49,44.39,19.78,24.3,9.72,153.48,116.16,103.87,533.3,126.44,173.54,9.25,299.01,38.04,68.2133,40.76,68.84,35.82,29.65,27.41,14.11,18.97,28.63,36.12,6.68,10.11,464.43,19.19,18.46,7.07,11.46,259.06,296.0,82.72,61.84,284.44,127.36,12.9,38.31,41.03,10.75,20.19,30.47,15.8,77.4,52.63,86.82,,66.03,13.72,30.64,42.88,347.48,199.39,78.73,31.56,28.42,23.89,45.29,12.74,87.57
2019-12-27,1107.7265,4634.9,96.44,28.73,187.4,78.69,81.51,54.93,36.53,33.52,129.65,50.9,97.3654,12.34,1.81,24.9,18.85,169.85,34.19,57.23,87.07,82.98,177.04,24.16,15.72,98.14,60.19,62.48,26.93,46.72,70.96,35.64,304.07,17.18,148.81,22.4,149.93,133.62,225.2,141.49,45.45,20.1,24.36,9.7,154.96,115.95,105.3,536.93,127.5,173.87,9.32,304.27,38.11,68.2133,41.2,68.63,35.96,30.16,27.68,14.45,19.28,28.41,36.12,6.73,10.52,463.01,19.19,18.52,7.15,11.53,260.86,298.13,82.34,63.26,286.59,129.72,13.04,38.42,40.75,10.77,19.9,30.88,15.61,77.82,54.16,86.82,,65.6,13.59,30.91,42.73,352.22,203.58,83.98,31.56,28.38,23.85,45.48,12.71,87.5
2019-12-30,1103.0356,4652.71,89.53,28.36,185.99,81.51,80.84,55.81,36.96,33.3,124.63,49.98,94.3295,12.07,1.81,24.66,18.39,174.47,33.87,56.66,82.37,82.71,176.65,24.16,15.68,97.72,58.08,60.28,26.52,45.95,71.3,34.06,304.07,18.48,144.05,21.84,147.27,130.94,218.16,134.67,45.26,19.78,23.97,9.67,157.56,119.57,102.08,526.99,126.44,165.97,9.37,307.91,37.0,68.8279,40.69,67.02,36.45,30.21,27.41,13.89,18.93,27.99,35.83,6.52,10.17,464.43,19.22,18.2,7.05,11.5,257.25,297.16,80.81,63.61,285.16,129.38,12.81,38.09,41.15,10.39,19.82,30.29,15.94,77.61,51.67,84.93,,65.02,13.59,30.57,42.59,350.5,208.53,82.8,31.56,28.38,23.94,45.66,12.71,87.04
